id,key,value,type
1203942662,power,tower,regular
1207019389,power,tower,regular
1211552733,power,tower,regular
1211552859,power,tower,regular
1211552985,power,tower,regular
1211553113,power,tower,regular
1211562172,barrier,bollard,regular
1212698843,power,tower,regular
1212699200,power,tower,regular
1214423560,power,tower,regular
1214575491,power,tower,regular
1214577317,power,tower,regular
1214579553,power,tower,regular
1217172816,power,tower,regular
1217172919,power,tower,regular
1230176739,highway,turning_circle,regular
1295125953,highway,turning_circle,regular
1305383807,amenity,restaurant,regular
1305383807,name,John's Restaurant,regular
1305383807,opening_hours,"""business permanently closed""",regular
1305383807,wheelchair,limited,regular
1305391487,name,Sport Clips,regular
1305391487,shop,hairdresser,regular
1305391487,website,http://www.haircutmenboulderco.com/,regular
1305391487,city,Boulder,addr
1305391487,street,30th Street,addr
1305391487,postcode,80301,addr
1305391487,opening_hours,"Mo-Fr 09:00-20:00, Sa 09:00-18:00, Su 10:00-17:00",regular
1305391487,housenumber,2323,addr
1320978625,noexit,yes,regular
1323145700,highway,turning_circle,regular
1343313103,natural,tree,regular
1344315529,source,Bing,regular
1344315529,highway,crossing,regular
1344315529,crossing,traffic_signals,regular
1344399069,power,tower,regular
1402782962,name,Bcycle @ 19th & Pearl,regular
1402782962,phone,303-825-3325,regular
1402782962,source,knowledge,regular
1402782962,amenity,bicycle_rental,regular
1402782962,website,https://denver.bcycle.com/,regular
1402782962,street,East 19th Avenue,addr
1402782962,postcode,80203,addr
1402782962,housenumber,600,addr
1412827824,power,tower,regular
1418552650,power,tower,regular
1426685294,highway,traffic_signals,regular
1439839189,power,pole,regular
1440925195,aeroway,helipad,regular
1449243596,source,ground survey,regular
1449243596,amenity,waste_basket,regular
1449243596,designation,Greenbelt Trail near Picnic Shelter,regular
1454503430,highway,stop,regular
1459442080,name,W Alameda Ave & S Ammons St,regular
1459442080,highway,bus_stop,regular
1459442080,local_ref,RTD 3,regular
1462082789,highway,stop,regular
1463800905,power,pole,regular
1463807985,power,pole,regular
1475254101,power,pole,regular
1475296979,power,tower,regular
1475325340,power,tower,regular
1478805188,amenity,bbq,regular
1482846743,emergency,fire_hydrant,regular
1490341259,name,Sanderson Gulch Playground,regular
1490341259,leisure,playground,regular
1500783104,amenity,toilets,regular
1502367804,highway,turning_circle,regular
1503549194,name,Tot Lot,regular
1503549194,source,bing,regular
1503549194,leisure,playground,regular
1530687808,natural,tree,regular
1533363263,natural,tree,regular
1541645650,source,bing,regular
1541645650,barrier,gate,regular
1541660376,source,bing,regular
1541660376,traffic_calming,hump,regular
1546787258,name,Happy Hound Wine & Liquors,regular
1546787258,shop,alcohol,regular
1546787258,source,ground_survey,regular
1546787258,designation,Westridge Square,regular
1552944135,power,pole,regular
1552944135,source,bing,regular
1553242831,name,Village Inn,regular
1553242831,source,local_knowledge,regular
1553242831,amenity,restaurant,regular
1553242831,cuisine,american,regular
1556391813,natural,tree,regular
1561842386,natural,tree,regular
1561846473,natural,tree,regular
1566636471,natural,tree,regular
1567990014,natural,tree,regular
1568003985,natural,tree,regular
1569746119,natural,tree,regular
1569796767,natural,tree,regular
1579149965,name,Tot Lot,regular
1579149965,source,bing,regular
1579149965,leisure,playground,regular
1580343638,noexit,yes,regular
1580445168,natural,tree,regular
1583891506,natural,tree,regular
1588620411,natural,tree,regular
1591355583,natural,tree,regular
1591364427,natural,tree,regular
1591372803,natural,tree,regular
1609869668,name,YMCA of Boulder,regular
1609869668,sport,athletics,regular
1617493065,natural,tree,regular
1624303613,natural,tree,regular
1636022952,natural,tree,regular
1636720970,natural,tree,regular
1649767080,amenity,bench,regular
1656318941,natural,tree,regular
1671285395,natural,tree,regular
1698011249,name,Anthony's Pizza,regular
1698011249,amenity,restaurant,regular
1698011249,cuisine,pizza,regular
1703388928,natural,tree,regular
1705224298,natural,tree,regular
1709247275,natural,tree,regular
1710462173,natural,tree,regular
1710498292,natural,tree,regular
1712080843,natural,tree,regular
1719949355,natural,tree,regular
1742286301,source,bing,regular
1742286301,natural,tree,regular
1742286521,source,bing,regular
1742286521,natural,tree,regular
1742286632,source,bing,regular
1742286632,natural,tree,regular
1742345817,source,bing,regular
1742345817,amenity,fountain,regular
1745145644,source,Bing,regular
1745145644,bicycle,yes,regular
1745145644,highway,crossing,regular
1745145644,crossing,unmarked,regular
1746171426,source,BING,regular
1746171426,bicycle,yes,regular
1746171426,highway,crossing,regular
1746171426,crossing,traffic_signals,regular
1747170035,source,bing,regular
1747170035,amenity,fountain,regular
1749160864,source,Bing,regular
1749160864,bicycle,yes,regular
1749160864,highway,crossing,regular
1749160864,crossing,uncontrolled,regular
1750367875,source,bing,regular
1750367875,natural,tree,regular
1750379142,source,bing,regular
1750379142,natural,tree,regular
1750379263,source,bing,regular
1750379263,natural,tree,regular
1750380504,source,bing,regular
1750380504,natural,tree,regular
1750395771,natural,tree,regular
1750416225,source,bing,regular
1750416225,natural,tree,regular
1750416747,source,bing,regular
1750416747,natural,tree,regular
1750417201,source,bing,regular
1750417201,natural,tree,regular
1750417641,source,bing,regular
1750417641,natural,tree,regular
1750444553,source,bing,regular
1750444553,natural,tree,regular
1754422970,name,TARGET Pharmacy,regular
1754422970,source,http://www.target.com/,regular
1754422970,amenity,pharmacy,regular
1754422970,website,http://www.target.com/,regular
1754422970,dispensing,yes,regular
1754422970,street,E Briarwood Circle,addr
1754422970,postcode,80016,addr
1754422970,housenumber,15700,addr
1757693078,highway,traffic_signals,regular
1758073162,traffic_calming,bump,regular
1790988587,natural,tree,regular
1835639500,power,tower,regular
1841944227,description,Campsites; Hitchrack; Pear Lake; Trailheads,regular
1841944227,information,guidepost,regular
1841944227,tourism,information,regular
1849365841,power,tower,regular
1849366026,power,tower,regular
1849366189,power,tower,regular
1885701115,highway,stop,regular
1899516464,name,Pizza Hut,regular
1899516464,source,Personal Knowledge,regular
1899516464,amenity,fast_food,regular
1899516464,cuisine,pizza,regular
1899516464,website,http://www.pizzahut.com,regular
1899516464,street,East 103rd Place,addr
1899516464,postcode,80022,addr
1899516464,housenumber,15550,addr
1906396548,power,tower,regular
1909144944,highway,crossing,regular
1909638940,source,bing,regular
1909639040,source,bing,regular
1913399669,name,Roland Valley,regular
1913399669,place,neighbourhood,regular
1990047008,source,Bing,regular
1990047008,highway,stop,regular
2003862396,highway,turning_circle,regular
2014611810,highway,turning_circle,regular
2017380488,highway,turning_circle,regular
2027448797,highway,traffic_signals,regular
2031093613,source,bing,regular
2031093613,natural,tree,regular
2051350472,amenity,shelter,regular
2077897868,highway,crossing,regular
2077897868,crossing,uncontrolled,regular
2077898206,highway,crossing,regular
2077898206,crossing,uncontrolled,regular
2078207620,source,bing,regular
2078207620,bicycle,dismount,regular
2078207620,highway,crossing,regular
2078207620,crossing,uncontrolled,regular
2078207620,supervised,yes,regular
2083938436,highway,stop,regular
2083938436,direction,forward,regular
2086835199,highway,stop,regular
2096898871,name,Subway,regular
2096898871,phone,+1 720 2741101,regular
2096898871,amenity,fast_food,regular
2096898871,cuisine,sandwich,regular
2096898871,opening_hours,Mo-Fr 8:30-21:00; Sa-Su 10:00-21:00,regular
2109040558,amenity,atm,regular
2109040558,operator,KeyBank,regular
2109040558,drive_through,yes,regular
2138298839,amenity,bicycle_parking,regular
2138298839,capacity,16,regular
2138298839,bicycle_parking,rack,regular
2144234641,amenity,bicycle_parking,regular
2144234641,capacity,16,regular
2144234641,bicycle_parking,rack,regular
2153630511,entrance,service,regular
2159540492,highway,crossing,regular
2159540492,crossing,zebra,regular
2174611205,emergency,fire_hydrant,regular
2178858638,noexit,yes,regular
2178858638,source,Bing,regular
2179440599,emergency,phone,regular
2180173153,highway,turning_circle,regular
2180173655,highway,turning_circle,regular
2180173755,highway,turning_circle,regular
2203467800,name,Buff Stuff,regular
2203467800,shop,yes,regular
2203467800,website,http://buffstuffmarketplace.com,regular
2203467800,city,Boulder,addr
2203467800,street,13th Street,addr
2203467800,opening_hours,"Mo-Sa 10:00-18:00, Su 11:00-17:00",regular
2203467800,housenumber,1121,addr
2245921976,name,Loaf 'N Jug,regular
2245921976,brand,Loaf 'N Jug,regular
2245921976,amenity,fuel,regular
2247541087,highway,turning_circle,regular
2263317126,amenity,bicycle_parking,regular
2263317126,capacity,16,regular
2263317126,bicycle_parking,rack,regular
2267891073,source,Bing,regular
2267891073,bicycle,yes,regular
2267891073,highway,crossing,regular
2267891073,crossing,traffic_signals,regular
2273220655,power,pole,regular
2273221183,power,pole,regular
2277973825,name,Handicapped,regular
2277973825,source,bing,regular
2277973825,amenity,parking,regular
2277973825,parking,surface,regular
2277973825,operator,CCPS,regular
2277986495,name,Handicapped,regular
2277986495,source,bing,regular
2277986495,amenity,parking,regular
2277986495,parking,surface,regular
2277986495,operator,CCPS,regular
2278935016,power,tower,regular
2280236415,highway,traffic_signals,regular
2281567821,source,bing,regular
2281567821,highway,crossing,regular
2281567821,crossing,uncontrolled,regular
2285176783,power,tower,regular
2287554368,source,bing,regular
2287554368,barrier,toll_booth,regular
2287554368,operator,The Parking Spot,regular
2287613393,amenity,bicycle_parking,regular
2287613393,capacity,16,regular
2287613393,bicycle_parking,rack,regular
2290016498,source,bing,regular
2290016498,bicycle,dismount,regular
2290016498,highway,crossing,regular
2290016498,crossing,uncontrolled,regular
2290016498,supervised,yes,regular
2293140144,name,Tower Rd (N) & E 51st Ave,regular
2293140144,highway,bus_stop,regular
2293140144,local_ref,RTD 169L,regular
2293201903,amenity,atm,regular
2293201903,drive_through,yes,regular
2293201903,name,FirstBank,regular
2293201903,operator,FirstBank,regular
2294407708,highway,traffic_signals,regular
2294407920,power,tower,regular
2294408025,power,tower,regular
2295334991,power,tower,regular
2295355317,source,bing,regular
2295355317,bicycle,yes,regular
2295355317,highway,crossing,regular
2295355317,crossing,island,regular
2295366628,power,pole,regular
2295380715,source,bing,regular
2295380715,bicycle,yes,regular
2295380715,highway,crossing,regular
2295380715,crossing,traffic_signals,regular
2296635670,highway,traffic_signals,regular
2297219734,highway,turning_circle,regular
2297962352,source,Bing,regular
2297962352,railway,level_crossing,regular
2300224153,highway,stop,regular
2300224153,direction,forward,regular
2300558655,power,pole,regular
2303117026,source,bing,regular
2303117026,bicycle,yes,regular
2303117026,highway,crossing,regular
2303117026,crossing,uncontrolled,regular
2303117026,supervised,yes,regular
2303265994,source,bing,regular
2303265994,bicycle,yes,regular
2303265994,highway,crossing,regular
2303265994,crossing,uncontrolled,regular
2303313052,highway,turning_circle,regular
2305158048,highway,bus_stop,regular
2305158048,shelter,yes,regular
2308533117,power,tower,regular
2312302299,source,bing,regular
2312302299,bicycle,yes,regular
2312302299,highway,crossing,regular
2312302299,crossing,island,regular
2317805200,source,bing,regular
2317805200,highway,crossing,regular
2317805200,crossing,uncontrolled,regular
2321325662,name,Caley Ave & S Syracuse Way,regular
2321325662,highway,bus_stop,regular
2321325662,local_ref,24765,regular
2322154402,name,Arapahoe Rd & S Spruce St,regular
2322154402,highway,bus_stop,regular
2322741797,source,bing,regular
2322741797,barrier,gate,regular
2322764445,name,Cleaners,regular
2322764445,shop,laundry,regular
2322764445,source,survey,regular
2324955935,power,tower,regular
2325075848,name,Ten Nails,regular
2325075848,shop,hairdresser,regular
2325075848,postcode,80134,addr
2325075848,housenumber,13069,addr
2327726142,highway,bus_stop,regular
2327726142,local_ref,RTD 65,regular
2327726142,name,E Prentice Ave & S Valentia Way,regular
2327726142,shelter,yes,regular
2362027632,amenity,veterinary,regular
2363322117,source,Bing,regular
2363322117,highway,turning_circle,regular
2376615833,highway,traffic_signals,regular
2376689240,power,tower,regular
2376691176,power,tower,regular
2377561947,power,pole,regular
2377562167,power,pole,regular
2385920563,note,table,regular
2392917499,highway,crossing,regular
2392917499,crossing,zebra,regular
2394041883,source,Bing,regular
2394041883,bicycle,yes,regular
2394041883,highway,crossing,regular
2394041883,crossing,traffic_signals,regular
2396484562,source,Bing,regular
2396484562,bicycle,yes,regular
2396484562,highway,crossing,regular
2396484562,crossing,traffic_signals,regular
2418555158,highway,traffic_signals,regular
2423193269,name,BB mi 7.5,regular
2423193269,tourism,information,regular
2423256258,amenity,bench,regular
2424886774,source,Bing,regular
2424886774,traffic_calming,bump,regular
2424916505,source,Bing,regular
2424916505,bicycle,yes,regular
2424916505,highway,crossing,regular
2424916505,crossing,uncontrolled,regular
2427489929,note,no traffic signals,regular
2427489929,highway,stop,regular
2428725968,name,Suss Used Cars,regular
2428725968,shop,car,regular
2428725968,source,Bing,regular
2428725968,city,Aurora,addr
2428725968,state,CO,addr
2441523638,highway,crossing,regular
2467189935,highway,street_lamp,regular
2496913235,name,Dillard's,regular
2496913235,shop,department_store,regular
2500098906,crossing,zebra,regular
2500098906,highway,crossing,regular
2500270317,highway,crossing,regular
2500270317,crossing,zebra,regular
2500309428,name,Cost Plus World Market,regular
2500309428,shop,furniture,regular
2500309428,phone,+1 303 662 1221,regular
2500309428,website,http://www.worldmarket.com/,regular
2500309428,operator,"Cost Plus, Inc.",regular
2500309428,city,Englewood,addr
2500309428,state,CO,addr
2500309428,street,East County Line Road,addr
2500309428,postcode,80112,addr
2500309428,housenumber,9559,addr
2506668901,highway,turning_circle,regular
2558936911,name,Site 7,regular
2558936911,source,GPS Kiefer3D,regular
2558936911,tourism,camp_site,regular
2625486959,noexit,yes,regular
2625486959,source,Bing,regular
2625554419,source,Bing,regular
2625554419,highway,crossing,regular
2625554419,crossing,unmarked,regular
2633090518,highway,turning_circle,regular
2659145393,highway,crossing,regular
2659145393,crossing,uncontrolled,regular
2682945505,foot,no,regular
2682945505,horse,no,regular
2682945505,access,no,regular
2682945505,barrier,gate,regular
2682945505,bicycle,no,regular
2682945505,motor_vehicle,private,regular
2696021094,source,Bing,regular
2696021094,highway,crossing,regular
2696639555,power,pole,regular
2696706174,power,pole,regular
2696757685,power,pole,regular
2698632921,name,Little India,regular
2698632921,amenity,restaurant,regular
2698632921,cuisine,indian,regular
2703119600,highway,street_lamp,regular
2703176627,natural,tree,regular
2703445647,name,Philosophy Department,regular
2703668258,name,No Place Like Home,regular
2703668258,shop,furniture,regular
2703678247,amenity,bench,regular
2762682070,noexit,yes,regular
2762682070,source,Bing,regular
2763319390,source,Bing,regular
2763319390,bicycle,yes,regular
2763319390,highway,crossing,regular
2763319390,crossing,uncontrolled,regular
2765917613,source,Bing,regular
2765917613,barrier,gate,regular
2768517248,name,Baskin-Robbins,regular
2768517248,amenity,fast_food,regular
2768517248,cuisine,ice_cream,regular
2768517248,city,Parker,addr
2768517248,state,CO,addr
2768517248,street,South Parker Road,addr
2768517248,postcode,80134,addr
2768517248,housenumber,10920,addr
2768562280,name,The Law Offices of Edward Smith,regular
2768562280,phone,+1 303 682 2944,regular
2768562280,office,lawyer,regular
2768562280,website,http://www.edsmithlaw.com,regular
2768562280,city,Longmont,addr
2768562280,street,Delaware Avenue,addr
2768562280,postcode,80501,addr
2768562280,housenumber,825,addr
2771739564,source,Bing,regular
2771739564,traffic_calming,bump,regular
2780521754,highway,crossing,regular
2784580043,name,Phenix Salon Suites,regular
2784580043,shop,hairdresser,regular
2784580043,phone,719-785-4858,regular
2784580043,source,survey,regular
2784580043,website,http://www.phenixsalonsuites.com/,regular
2784580043,street,South Tamarac Drive,addr
2784580043,postcode,80231,addr
2784580043,housenumber,3333-A,addr
2793911837,name,Sienna Wine Bar,regular
2793911837,phone,303-355-2202,regular
2793911837,amenity,bar,regular
2793911837,website,http://siennawinebar.com,regular
2793911837,street,East 12th Avenue,addr
2793911837,postcode,80206,addr
2793911837,housenumber,3422,addr
2794039685,name,Conoco,regular
2794039685,brand,ConocoPhillips,regular
2794039685,source,Bing,regular
2794039685,amenity,fuel,regular
2794039685,street,Colorado Blvd,addr
2794039685,postcode,80220,addr
2794039685,housenumber,1501,addr
2794097515,name,Taco Bell,regular
2794097515,phone,303-344-2785,regular
2794097515,source,Bing,regular
2794097515,amenity,fast_food,regular
2794097515,cuisine,mexican,regular
2794097515,website,http://tacobell.com,regular
2794097515,street,East Colfax Avenue,addr
2794097515,postcode,80010,addr
2794097515,housenumber,10750,addr
2795640344,source,Bing,regular
2795640344,highway,traffic_signals,regular
2797862586,name,Corona St & E 9th Ave,regular
2797862586,source,Bing,regular
2797862586,highway,bus_stop,regular
2797862586,local_ref,RTD 12,regular
2802851975,source,Bing,regular
2802851975,highway,crossing,regular
2802851975,crossing,traffic_signals,regular
2807720994,noexit,yes,regular
2807720994,source,Bing,regular
2810390494,source,Bing,regular
2810390494,bicycle,yes,regular
2810390494,highway,crossing,regular
2810390494,crossing,island,regular
2817029122,source,Bing,regular
2817029122,amenity,bicycle_parking,regular
2817029122,covered,no,regular
2817029122,capacity,5,regular
2817029122,bicycle_parking,stands,regular
2828214922,source,Bing,regular
2828214922,highway,crossing,regular
2828214922,crossing,uncontrolled,regular
2833351013,alt_name,Quebec St & E 16th Ave,regular
2833351013,highway,bus_stop,regular
2833351013,local_ref,RTD 73,regular
2833351013,name,Quebec St & E Colfax Ave,regular
2833351013,source,bing,regular
2835034717,source,Bing,regular
2835034717,bicycle,dismount,regular
2835034717,highway,crossing,regular
2835034717,crossing,uncontrolled,regular
2835034717,supervised,yes,regular
2835042117,name,E 22nd Ave & Lafayette St,regular
2835042117,source,bing,regular
2835042117,highway,bus_stop,regular
2835042117,local_ref,RTD 32,regular
2835110603,highway,bus_stop,regular
2835110603,local_ref,RTD 20,regular
2835110603,name,E 17th Ave & Harrison St,regular
2835110603,shelter,no,regular
2835110603,source,Bing,regular
2836999745,source,Bing,regular
2836999745,barrier,gate,regular
2837012220,source,Bing,regular
2837012220,highway,crossing,regular
2837012220,crossing,uncontrolled,regular
2837041761,source,Bing,regular
2837041761,barrier,gate,regular
2838788236,noexit,yes,regular
2838788236,source,Bing,regular
2838793241,source,Bing,regular
2838793241,bicycle,yes,regular
2838793241,highway,crossing,regular
2838793241,crossing,traffic_signals,regular
2845300040,source,Bing,regular
2845300040,highway,crossing,regular
2845300040,crossing,traffic_signals,regular
2845399120,source,Bing,regular
2845399120,highway,crossing,regular
2845399120,crossing,unmarked,regular
2849634448,source,Bing,regular
2849634448,bicycle,dismount,regular
2849634448,highway,crossing,regular
2849634448,crossing,uncontrolled,regular
2849634448,supervised,yes,regular
2849840467,source,Bing,regular
2849840467,barrier,gate,regular
2849880467,source,Bing,regular
2849880467,bicycle,dismount,regular
2849880467,highway,crossing,regular
2849880467,crossing,uncontrolled,regular
2849880467,supervised,yes,regular
2854537124,name,Burger King,regular
2854537124,phone,303-337-0926,regular
2854537124,source,Bing,regular
2854537124,amenity,fast_food,regular
2854537124,cuisine,burger,regular
2854537124,website,http://bk.com,regular
2854537124,city,Aurora,addr
2854537124,street,East Mississippi Avenue,addr
2854537124,postcode,80012,addr
2854537124,housenumber,14090,addr
2857251019,noexit,yes,regular
2857251019,source,Bing,regular
2859381881,source,Bing,regular
2859381881,highway,crossing,regular
2859381881,crossing,uncontrolled,regular
2868044074,source,Bing,regular
2868044074,highway,crossing,regular
2868044074,crossing,uncontrolled,regular
2873836383,source,Bing,regular
2873836383,barrier,gate,regular
2873875956,noexit,yes,regular
2873875956,source,Bing,regular
2875606083,source,Bing,regular
2875606083,highway,crossing,regular
2875606083,crossing,traffic_signals,regular
2880802538,source,Bing,regular
2880802538,bicycle,dismount,regular
2880802538,highway,crossing,regular
2880802538,crossing,uncontrolled,regular
2880802538,supervised,yes,regular
2880997432,barrier,gate,regular
2888255960,source,Bing,regular
2888255960,highway,crossing,regular
2888255960,crossing,uncontrolled,regular
2888571193,source,Bing,regular
2888571193,bicycle,yes,regular
2888571193,highway,crossing,regular
2888571193,crossing,traffic_signals,regular
2890437992,source,Bing,regular
2890437992,railway,crossing,regular
2894830162,source,Bing,regular
2894830162,bicycle,dismount,regular
2894830162,highway,crossing,regular
2894830162,crossing,uncontrolled,regular
2894830162,supervised,yes,regular
2897458398,power,pole,regular
2903626683,source,Bing,regular
2903626683,bicycle,yes,regular
2903626683,highway,crossing,regular
2903626683,crossing,traffic_signals,regular
2906579956,source,Bing,regular
2906579956,bicycle,yes,regular
2906579956,highway,crossing,regular
2906579956,crossing,traffic_signals,regular
2916433801,highway,turning_circle,regular
2918040047,source,Bing,regular
2918040047,bicycle,yes,regular
2918040047,highway,crossing,regular
2918040047,crossing,unmarked,regular
2926836130,highway,turning_circle,regular
2928832135,source,Bing,regular
2928832135,amenity,fountain,regular
2930373205,name,The Dirty Duck Bar,regular
2930373205,phone,303-758-3667,regular
2930373205,source,knowledge,regular
2930373205,amenity,bar,regular
2930373205,city,Denver,addr
2930373205,street,East Evans Avenue,addr
2930373205,postcode,80222,addr
2930373205,housenumber,4780,addr
2930578153,source,Bing,regular
2930578153,bicycle,dismount,regular
2930578153,highway,crossing,regular
2930578153,crossing,uncontrolled,regular
2930578153,supervised,yes,regular
2930612862,name,E Tennessee Ave & S Jersey St,regular
2930612862,source,Bing,regular
2930612862,highway,bus_stop,regular
2930612862,alt_name,E Tennessee Ave & S Jasmine St,regular
2930612862,local_ref,RTD 11,regular
2930617265,name,S Cherry St & E Kentucky Ave,regular
2930617265,source,bing,regular
2930617265,highway,bus_stop,regular
2930617265,local_ref,RTD 11 46,regular
2932258933,name,S Sable Blvd & E Exposition Ave,regular
2932258933,source,bing,regular
2932258933,highway,bus_stop,regular
2932258933,alt_name,Sable and Exposition,regular
2932258933,local_ref,RTD 21 130 130H,regular
2934963507,name,E Yale Ave & S Racine Ct,regular
2934963507,source,bing,regular
2934963507,highway,bus_stop,regular
2934963507,local_ref,RTD 130 131,regular
2935165908,source,Bing,regular
2935165908,highway,crossing,regular
2935165908,crossing,traffic_signals,regular
2936447004,shop,convenience,regular
2936447004,source,Bing,regular
2936533468,highway,bus_stop,regular
2936533468,local_ref,RTD 130H,regular
2936533468,name,S Vaughn Way & S Parker Rd,regular
2936533468,source,Bing,regular
2948212938,power,tower,regular
2948593842,power,tower,regular
2949975532,power,tower,regular
2949975532,design,h-frame,regular
2951593276,power,pole,regular
2952813485,power,tower,regular
2952813485,design,h-frame,regular
2958700401,entrance,yes,regular
2959567622,note,all-way stop,regular
2959567622,highway,stop,regular
2961950844,source,Bing,regular
2961950844,highway,crossing,regular
2961950844,crossing,uncontrolled,regular
2961980319,source,Bing,regular
2961980319,highway,crossing,regular
2961980319,crossing,uncontrolled,regular
2962217156,noexit,yes,regular
2962217156,source,Bing,regular
2967742666,city,CONIFER,addr
2967742666,housenumber,27051,addr
2967742666,postcode,80433,addr
2967742666,street,Barkley Road,addr
2967742666,amenity,bar,regular
2967742666,phone,303.816.4769,contact
2967742666,name,The Well,regular
2967742666,bitcoin,yes,payment
2967742666,website,http://www.grow-indoors.net,regular
2967967624,highway,crossing,regular
2967967624,crossing,zebra,regular
2974335172,highway,crossing,regular
2974335172,crossing,zebra,regular
2976909934,name,Timberline Motel,regular
2976909934,phone,303-344-3000,regular
2976909934,source,Bing,regular
2976909934,tourism,motel,regular
2976909934,street,East Colfax Avenue,addr
2976909934,postcode,80010,addr
2976909934,housenumber,11818,addr
2976952535,source,Bing,regular
2976952535,highway,traffic_signals,regular
2977545261,highway,crossing,regular
2977545261,crossing,zebra,regular
2980459915,source,Bing,regular
2980459915,highway,crossing,regular
2980459915,crossing,unmarked,regular
2982237362,highway,stop,regular
2985353153,FIXME,continue,regular
2987176169,source,Bing,regular
2987176169,highway,bus_stop,regular
2997188726,source,Bing,regular
2997188726,barrier,gate,regular
3003270921,highway,turning_circle,regular
3005924608,name,Burger King,regular
3005924608,phone,303-274-6222,regular
3005924608,source,Bing,regular
3005924608,amenity,fast_food,regular
3005924608,cuisine,burger,regular
3005924608,website,http://bk.com,regular
3005924608,street,Peoria Street,addr
3005924608,postcode,80239,addr
3005924608,housenumber,4600,addr
3009590845,name,Euro Grill,regular
3009590845,email,euro.grill@hotmail.com,regular
3009590845,phone,303-569-2126,regular
3009590845,source,Bing,regular
3009590845,amenity,restaurant,regular
3009590845,cuisine,international,regular
3009590845,website,http://eurogrillrestaurant.com/,regular
3009590845,street,Rose Street,addr
3009590845,postcode,80444,addr
3009590845,housenumber,1025,addr
3009595724,power,pole,regular
3009755010,power,tower,regular
3011782430,name,S Syracuse Way & S Uinta St,regular
3011782430,source,Bing,regular
3011782430,highway,bus_stop,regular
3011782430,local_ref,RTD 73,regular
3012665894,highway,crossing,regular
3012665894,crossing,zebra,regular
3034248792,name,Mrs Condie's Salad Company,regular
3034248792,office,company,regular
3034248792,city,Denver,addr
3034248792,state,CO,addr
3034248792,street,Denargo Street,addr
3034248792,postcode,80216,addr
3034248792,housenumber,3225,addr
3038467224,noexit,yes,regular
3038467224,source,Bing,regular
3052966690,city,Denver,addr
3052966690,housenumber,3609,addr
3052966690,postcode,80211,addr
3052966690,state,CO,addr
3052966690,street,Tejon Street,addr
3052966690,amenity,restaurant,regular
3052966690,cuisine,italian,regular
3052966690,name,Lechuga's Italian Restaurant and Lounge,regular
3054863488,city,Denver,addr
3054863488,housenumber,2643,addr
3054863488,postcode,80211,addr
3054863488,state,CO,addr
3054863488,street,West 32nd Avenue,addr
3054863488,amenity,restaurant,regular
3054863488,cuisine,burger,regular
3054863488,name,Park Burger Highlands,regular
3058492316,name,Sable Blvd & High Line Canal Trail,regular
3058492316,source,Bing,regular
3058492316,highway,bus_stop,regular
3058492316,alt_name,Sable Blvd & E 1st Dr,regular
3058492316,local_ref,RTD 15L,regular
3060413623,noexit,yes,regular
3123384094,source,Bing,regular
3123384094,highway,crossing,regular
3123384094,crossing,uncontrolled,regular
3124986631,highway,crossing,regular
3124986631,crossing,zebra,regular
3124992590,highway,crossing,regular
3124992590,crossing,zebra,regular
3128419878,railway,level_crossing,regular
3150107404,noexit,yes,regular
3171707652,city,Denver,addr
3171707652,housenumber,3001,addr
3171707652,postcode,80216,addr
3171707652,state,CO,addr
3171707652,street,Brighton Boulevard,addr
3171707652,name,Twentyseven Global,regular
3171707652,office,company,regular
3186641751,name,Kris Kellar Coldwell Banker,regular
3187420430,noexit,yes,regular
3196553144,name,Crooked Stave,regular
3196553144,craft,brewery,regular
3196553144,city,Denver,addr
3196553144,state,CO,addr
3196553144,street,Brighton Boulevard,addr
3196553144,postcode,80216,addr
3196553144,housenumber,3350,addr
3196595369,city,Denver,addr
3196595369,housenumber,3457,addr
3196595369,postcode,80216,addr
3196595369,state,CO,addr
3196595369,street,Ringsby Court,addr
3196595369,name,Grid,regular
3196595369,office,company,regular
3233894879,highway,turning_circle,regular
3237048711,amenity,car_sharing,regular
3237048711,website,http://carshare.org/,regular
3237048711,operator,eGO CarSharing,regular
3242031608,source,Bing,regular
3242031608,highway,crossing,regular
3242031608,crossing,uncontrolled,regular
3243837152,source,Bing,regular
3243837152,railway,level_crossing,regular
3245695514,source,Bing,regular
3245695514,railway,level_crossing,regular
3250320732,source,Bing,regular
3250320732,barrier,gate,regular
3251607094,source,Bing,regular
3251607094,bicycle,yes,regular
3251607094,highway,crossing,regular
3251607094,crossing,unmarked,regular
3254561490,source,Bing,regular
3254561490,barrier,lift_gate,regular
3254569650,source,Bing,regular
3254569650,highway,bus_stop,regular
3257525767,source,bing,regular
3257525767,natural,tree,regular
3257537530,barrier,gate,regular
3257695331,source,Bing,regular
3257695331,man_made,tower,regular
3260727023,source,bing,regular
3260727023,natural,tree,regular
3260829796,source,bing,regular
3260829796,natural,tree,regular
3261172833,source,Bing,regular
3261172833,barrier,gate,regular
3266584469,name,Mile High Quick Stop,regular
3266584469,source,Bing,regular
3266584469,amenity,fuel,regular
3273326761,city,Denver,addr
3273326761,housenumber,1190,addr
3273326761,postcode,80204,addr
3273326761,state,CO,addr
3273326761,street,Auraria Parkway,addr
3273326761,name,Marriott SpringHill Suites,regular
3273326761,tourism,hotel,regular
3274087986,source,Bing,regular
3274087986,barrier,gate,regular
